,link,keyword,newspaper,title,date,text,author
50,https://www.libertaddigital.com/ciencia-tecnologia/tecnologia/2020-02-05/coltan-espana-industria-tecnologica-1276651892/,negro de mierda,libertad_digital,"Científicos españoles logran obtener en Orense niobio y tántalo, el 'oro negro' para la fabricación de móviles",2020-02-05,"Un equipo de científicos ha logrado obtener, por primera vez en España, dos materiales (el niobio y el tántalo) considerados como el oro negro para la fabricación de los teléfonos móviles y cuya adquisición está ligada en otros lugares del mundo a la explotación infantil y a los conflictos bélicos.
Investigadores del Centro Nacional de Investigaciones Metalúrgicas (CENIM) han desarrollado un procedimiento para recuperar estaño de una mina de la provincia de Orense y extraer, de la escoria resultante en ese proceso, los dos metales más valorados por la industria tecnológica por sus propiedades químicas.
Se trata, según ha informado hoy el Consejo Superior de Investigaciones Científicas (CSIC), de los primeros compuestos de esas materias primas que se han sintetizado en España en la primera y única mina para su extracción que existe en Europa.
""El coltán, término coloquial para denominar la mezcla en proporción variable de columbita y tantalita, es un mineral relativamente escaso que contiene niobio y tántalo y forma parte de los minerales estratégicos para la Unión Europea por sus propiedades para fabricar la mayoría de los dispositivos electrónicos que nos rodean, desde teléfonos móviles a consolas de videojuegos"", ha explicado Félix Antonio López, investigador del CENIM.
López lidera el proyecto ""Estannio"" –en colaboración con las empresas Strategic Mineral y Krown–, que busca diseñar procesos para aprovechar los residuos mineros de la mina de Penouta, en la aldea de Viana do Bolo (Orense), la única mina de Europa en la que se explotan estos minerales estratégicos.
El CSIC ha recordado hoy en una nota de prensa que la empresa Rumasa explotó este yacimiento hasta su cierre en 1982, lo que provocó una gran cantidad de residuos que contienen estos valiosos minerales.
El rápido aumento de la demanda y el hecho de que su obtención en otros lugares del mundo está vinculada a la explotación infantil y a los conflictos bélicos, como el Congo, han convertido en ""esencial"" encontrar una alternativa que permita obtener estos minerales en zonas libres de conflictos.
El director de Strategic Minerals, Francisco Polonio, ha subrayado que, desde que la empresa minera reanudó la actividad hace unos meses, se están procesando las balsas y escombreras de la antigua mina y se está iniciando la explotación del yacimiento a cielo abierto, de donde se extraen estaño, tántalo y niobio, y adicionalmente cuarzo, feldespato y mica.
El proceso para separar los metales
A partir de los minerales extraídos en la mina, un equipo de investigadores del CENIM ha desarrollado un proceso que permite obtener estaño de alta pureza y posteriormente, de la escoria resultante, compuestos de niobio y tántalo.
""El niobio y el tántalo son dos elementos con mucha afinidad química y su separación selectiva es complicada; para ello, tenemos que separar primero el estaño y después aplicar un proceso laborioso para obtener sales comerciales tanto de niobio como de tántalo, y hacerlo además con rendimientos y purezas atractivas para su explotación comercial"", según el investigador del CSIC Félix Antonio López.
Los científicos han desarrollado una serie de procesos químicos con los que consiguen separar estos valiosos metales y alcanzar una calidad comercial que no se puede lograr con los métodos tradicionales, ha informado el CSIC.
""Hemos obtenido lingotes de estaño con una pureza del 95 por ciento y las primeras de sales de niobio y tántalo con una calidad comercial de hasta un 97 y un 99 por ciento, respectivamente"", ha precisado el investigador.
No existe riesgo medioambiental
La vida útil de la mina será de entre 35 y 40 años, como mínimo, y a diferencia de otros proyectos, los trabajos en la mina de Penouta no han generado ningún rechazo social, ya que su reactivación ha generado empleo en el municipio. Tampoco existe riesgo medioambiental, pues ""el proceso de obtención de los concentrados no lo implica"", ha informado el director de Strategic Minerals.
Dentro del proyecto ""Estannio"" se ha instalado una planta comercial de fusión para la obtención de estaño en Salamanca y una planta piloto hidrometalúrgica de obtención de niobio y tántalo en el CENIM.
El CSIC ha destacado que esta es la primera explotación comercial que produce los tres elementos simultáneamente, y ha informado de que el proyecto estudiará también la posible obtención de metales de tierras raras, principalmente cerio y lantano, considerados también estratégicos para Europa.
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",LD/Agencias
51,https://www.libremercado.com/2019-09-24/muralla-vegana-impide-comprar-clientes-neveras-carne-supermercado-1276645190/,negro de mierda,libertad_digital,None,None,None,None
52,http://m.libertaddigital.com/deportes/liga/2019/05/14/ronaldo-hay-movilizaciones-si-eres-negro-si-eres-gay-pero-nadie-me-defendio-cuando-me-llamaban-gordo-1276638332/,negro de mierda,libertad_digital,"Ronaldo: ""Hay movilizaciones si eres negro, si eres gay... pero nadie me defendió cuando me llamaban gordo""",Martes 23 de Julio - 00:53,None,LIBERTAD DIGITAL
53,https://www.libertaddigital.com/chic/vida-estilo/2019-06-15/katy-mikhailova-anonimos-insignificantes-88120/,negro de mierda,libertad_digital,Anónimos insignificantes,2019-06-15,"La semana pasada saltaba a la palestra la noticia (que la mayoría de medios presentaban de manera muy sensacionalista) de que Sephora cerraría (por un día) todas sus tiendas en los Estados Unidos para llevar a cabo unos cursos de formación y concienciación sobre el racismo.
La razón de ser se debe a que en una de sus tiendas un empleado llegó a creer que una clienta se había llevado productos sin pagar. Empecemos por la cliente: es negra. Además, famosa. Nada menos que una cantante llamada SZA. El empleado desconocía por completo de quién se trataba. Y a raíz del suceso tan desafortunado, la cantante llegó a publicar un tuit ironizando con lo ocurrido.
Encuentro tres lecturas interesantes en todo esto. La primera, la presión que puede ejercerá una celebrity/influencer en las redes, que invita a la reflexión de hasta qué punto no es abusivo; la segunda, porqué el error de un empleado hacia una clienta ya se relaciona automáticamente al racismo (si fuera blanca, ¿qué pasaría?); y mi tercera lectura se centra en cómo una multinacional ante el miedo al boicot que se le pueda hacer a su marca, además del linchamiento virtual, decide hacer de una crisis un éxito, no sólo mostrándose del lado del cliente (que se supone que siempre tiene la razón) y manifestando claramente su lucha contra el racismo, sino también consiguiendo protagonizar cientos de titulares.
Bien. Verán, yo no sé si estoy equivocada o es que vivo en otro mundo, pero: ¿y si la ""víctima"" hubiera sido un homosexual? Entonces la marca, ¿daría cursos contra la homofobia? O, por ejemplo, si el cliente al que se la acusara de robar un producto tuviera sobrepeso, ¿hablaríamos de un problema gordofobia y el taller de sensibillización sería por la diversidad de las tallas? O, ¿y si es mujer y el dependiente hombre? ¿Machismo?
Sigamos suponiendo: el cliente es hombre, blanco, norteamericano, ni gordo ni delgado, ni feo ni guapo, vestido de manera correcta, heterosexual y anónimo. Un dependiente tiene la sospecha de que podría intentar llevarse un producto sin abonarlo. Le acusa de ello. Se equivoca. Y aquí paz, y después gloria. El cliente, ofendido (algo, que comprendo) está en su derecho de pedir el libro de reclamaciones y hasta de contarlo en sus redes (why not?). Pero ya no hay una ‘fobia’ que justifique el error de la dependienta.
Entonces: ¿por qué, después de este suceso, la explicación de lo ocurrido se basa en una pseudoteoría de racismo por parte de la dependienta a la clienta acusada, y no puede ser simplemente un error? O, ¿como la dependienta es blanca y la clienta negra, ya hay un sentimiento de racismo que hace creer a la dependienta que la cantante iba a robar? No tengo más preguntas.
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",None
54,https://www.libertaddigital.com/bitacora/?op=bitacora&q=520&p=14,negro de mierda,libertad_digital,None,None,None,None
55,http://www.libertaddigital.com/espana/2015-06-21/un-presentador-de-tv3-llama-a-los-espanoles-cabrones-de-mierda-y-panda-de-sarnosos-1276551091/,negro de mierda,libertad_digital,"Un presentador de TV3 llama a los españoles ""cabrones de mierda y panda de sarnosos""",2015-06-21,"Sociedad Civil Catalana ha denunciado graves insultos contra los españoles durante un acto de la ANC que se celebró durante el pasado mes de febrero en Gerona. El protagonista de los graves improperios fue el humorista Quim Masferrer, que además es colaborador y presentador de TV3.
Durante su intervención, Quim Masferrer llegó a llamar a los españoles ""panda de mangantes sarnosos y cabrones de mierda"", tal y como recoge Crónica Global. Además, añadía que los españoles ""quieren quitar la dignidad a los catalanes y llegaba a asegurar: ""Id a cagar, panda de sarnosos. Nos joden por delante y por detrás cada día, panda de hijos de..."".
Todos estos insultos se producían entre los aplausos y el éxtasis de los asistentes, que jaleaban al supuesto humorista. Cabe destacar que Masferrer, además de su participación en TV3, es un habitual en los actos independentistas y es muy cercano a ERC.
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",Libertad Digital
56,http://www.libertaddigital.com/chic/corazon/2014-09-10/maria-arenales-me-case-con-un-negro-negrisimo-pero-no-me-di-cuenta-1276527948/,negro de mierda,libertad_digital,"Arenales Serrano: ""Me casé con un negro negrísimo pero no me di cuenta de lo negro que era""",2014-09-10,"La diputada del PP por Valladolid, María Arenales Serrano, concede una entrevista bastante surrealista a la revista Interviú. Pocas semanas después de que el alcalde de su ciudad volviera a generar polémica con unas declaraciones, Arenales habla de su vida política y personal en un tono que puede que moleste a más de uno de los miembros de su partido.
No duda en llevar la contraria a las mujeres que conforman el equipo de León de la Riva para decir que las declaraciones de su alcalde le parecieron ""mal"". ""Las mujeres estamos a las seis de la mañana donde nos da la gana. ¡Pues solo faltaba! Pero el miedo es libre. Hay gente que tiene miedo a montar en un avión y otros a subirse en un ascensor"".
Pero desde luego, lo que no ha sentido en ""absoluto"", pero ""ni con él ni con nadie"", son ganas de quitarse el sujetador en un ascensor, dice en referencia a las palabras del regidor vallisoletano.
Y eso que, según desvela entre risas, liga ""mucho, ahora también. Pero no por lo de si tienes unas piernas bonitas o no. Creo que a la gente lo que le engancha es la simpatía y la naturalidad, y yo si hay una cosa que es mi defecto y mi virtud, es que soy bastante natural"". De cualquier modo, se inyecta bótox y vitaminas ""y es maravilloso"", cuenta. Hasta el punto de que confiesa que cuando se casó hubo gente que le decía: ""Desde que estás casada estás más guapa"". Y ella, ni corta ni perezosa, les contestaba: ""¡Que no era el matrimonio, que son los pinchazos!""
De hecho, se está divorciando. La revista lo transcribe así: ""Me casé con un negro negrísimo, pero no me di cuenta de lo negro que era hasta que fui a buscarlo a Barajas (risas). Te explico, nos conocimos en Nueva York, él trabaja en Wall Street, y allí no me llamó tanto la atención porque como hay tantos negros, pero cuando le vi en España... Ahora me estoy divorciando"".
Del mundo de la política destaca la belleza del líder del PSOE. Pero a Mariano Rajoy no le hace ascos. ""Pedro Sánchez está cañón... Y mi jefe, tiene su punto"".
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",Chic
57,https://www.libertaddigital.com/mundo/2012-01-30/el-gobierno-obama-a-los-catolicos-de-eeuu-a-la-mierda-con-vosotros-1276448526/5.html,negro de mierda,libertad_digital,"""Obama acaba de decir a los católicos de los EEUU, '¡A la mierda con vosotros!'""",2012-01-30,"Los católicos de Estados Unidos se han declarado en pie de guerra contra la administración Obama. Los choques con el Gobierno demócrata han sido constantes durante la legislatura aunque la Ley de Protección del Paciente y Cuidados de Salud Asequibles del Departamento de Salud del Ejecutivo de Estados Unidos ha sido la gota que ha colmado el vaso.
Obama ha preparado una normativa que forzará a los seguros privados católicos a que ofrezcan anticonceptivos y productos abortivos. Además, agregó que no se ampliará la exención para los grupos religiosos que se oponen al pago de planes de seguro médico para sus empleados y que, a partir de ahora, deberán incluir la esterilización y anticonceptivos. Por ello, la secretaria del Departamento de Salud, Kathleen Sebelius, ha afirmado en un comunicado que los empresarios religiosos que se oponen a proporcionar esta cobertura deberán cumplir la ley desde el 1 de agosto de 2013. Esto afectará a instituciones católicas como hospitales y otras entidades benéficas.
Esta política del Gobierno de Obama también ha encontrado la oposición de grupos evangélicos y judíos. Sin embargo, los obispos de Estados Unidos se han mostrado muy beligerantes con esta iniciativa y han pedido a los fieles una respuesta firme.
De hecho, el mismo Obama telefoneó al arzobispo de Nueva York, Timothy Dolan, para intentar explicarle esta iniciativa. Aunque el prelado neoyorquino encabeza unas protestas que han llegado a Roma. El mismo Papa ha hecho un duro alegato contra la política llevada a cabo por el actual presidente de Estados Unidos.
Ejemplo de esta fuerte movilización es la carta a sus fieles que ha dirigido el obispo de Pittsburg, David Zubik que se titula: ""a la mierda con vosotros"". ""Es realmente difícil creer que haya sucedido. Ha sido como una bofetada. El gobierno del Presidente Obama acaba de decir a los católicos de los Estados Unidos, ""¡A la mierda con vosotros!"" No hay otra manera de explicarlo"", así de contundente inicia su carta para explicar el trato que ha dado Barack Obama a los católicos con una ley que vulnera la conciencia y la libertad religiosa de los ciudadanos de Estados Unidos.
Asegura que en la normativa se incluyó una supuesta ""exención por motivos religiosos"" pero ""se formuló de manera tan restrictiva que, como señalaban sus detractores, ni siquiera Jesucristo y sus Apóstoles podrían beneficiarse de la exención"".
Y es que la exención sólo podría producirse si las instituciones católicas cumplen estas tres condiciones:
Tener únicamente a católicos como empleados.
Que el propósito principal de la institución o el servicio prestado sea la instrucción directa en la fe católica.
Que las únicas personas atendidas por la institución sean aquellas que comparten los principios religiosos católicos. Sin embargo, el obispo ve imposible esto puesto que las instituciones benéficas de la Iglesia no hacen discriminación según la Fe de cada persona.
En este sentido, el obispo ya pidió a sus fieles que presionasen a las autoridades para revocar esta ley. ""El 20 de enero de 2012, el gobierno del presidente Obama nos respondió a vosotros y a mí. La respuesta fue muy simple: ‘A la mierda con vosotros’"", asegura monseñor Zubik.
En su carta prosigue asegurando que ""los católicos han construido centros de salud que son reconocidos en todo el mundo por su cuidado compasivo para todos, independientemente de su credo, sus circunstancias económicas y, sin duda, su género"".
Pero la respuesta de la Administración Obama ante esta actividad benéfica ha sido, a su juicio, ésta: ""a la mierda con vosotros, fieles católicos de los Estados Unidos"". Y sigue añadiendo que ""a la mierda con vuestras creencias religiosas, a la mierda con vuestra libertad religiosa, a la mierda con vuestra libertad de conciencia"".
De este modo, el obispo de Pittsburgh añade que Obama quiere que ""subvencionemos la imposición de una cultura de anticonceptivos y de aborto en todas las personas de Estados Unidos"". ""¡No podemos hacerlo! ¡Simplemente no podemos!"", sentencia monseñor Zubik.
Sin embargo, no ha tardado en movilizarse y ha pedido a los católicos de su Diócesis que se movilicen, que escriban a Obama, a la secretaria del Departamento de Salud, a sus senadores y a sus congresistas.
""Hacedles saber que vosotros y yo no dejaremos que nos intimiden (peor aún) que nos ignoren a causa de nuestra fe católica"", afirma, para añadir que ""nadie, ni siquiera el presidente de los EEUU ni ninguna persona que le represente tiene derecho a deciros a vosotros y a mí, como ciudadanos estadounidenses, como católicos o como ambas cosas: ‘a la mierda con vosotros’"".
La dura carta acaba así: ""el presidente y nuestros representantes electos tienen que tener noticias nuestras y escucharnos YA"".
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",JAVIER LOZANO Seguir a Lozano_Javier
58,http://www.libertaddigital.com/cultura/musica/2014-12-22/madonna-mierda-vivimos-una-epoca-de-locos-1276536709/,negro de mierda,libertad_digital,"Madonna: ""Mierda, vivimos una época de locos""",2014-12-22,"Este domingo Madonna ha adelantado el regalo de Navidad a sus fans de todo el mundo colgando en la tienda virtual iTunes seis canciones de su nuevo álbum de estudio Rebel heart, (Interscope Records, 2015), que se publicará la primera semana de marzo de 2015. En pocas horas estas canciones se situaron en el número 1 en 36 países y en trending topic en Twitter.
Lejos de ser una campaña de marketing para alargar el lanzamiento discográfico, ya que el anterior no fue todo lo bien que esperaba la artista, la decisión se debe a que ya circulaban por Internet demos de algunos temas. ""Prefiero que mis fans escuchen las canciones terminadas en lugar de esas versiones incompletas que andan circulando por ahí. Por favor, consideradlo un regalo navideño prematuro"", ha explicado Madonna en su web. Su intención, cuenta, era otra. ""Tenía la esperanza de liberar mi nuevo single 'Living For Love' el Día de San Valentín, en primavera, con el resto del álbum"". Pero al mal tiempo buena cara, por eso Madonna propone tomarse estos seis temas como ""un regalo adelantado de Navidad"".
Las versiones inacabadas se filtraron el martes pasado y todo su equipo ha trabajado a destajo para solventar la fechoría. ""No he dormido en una semana"", ha confesado Madonna en una entrevista telefónica con la revista Billboard, han sido"" dos semanas de trabajo muy intenso"". Además, por primera vez, Madonna lanza single sin que le haya dado tiempo a grabar video musical.
Madonna en esta misma entrevista se lamentaba, ""mierda, ésta es la era que estamos viviendo. Es una locura. Mira lo que está pasando con Sony Pictures. Internet es tan constructivo y útil como peligroso y dañino. Es una espada de doble filo"".
Portada del nuevo disco
La artista relataba a la revista americana las medidas de seguridad con las que trabaja, y que obviamente no han sido suficientes. Trabajan sin WiFi y sin internet, con discos duros que la gente lleva en mano. En las sesiones de fotos o en las grabaciones de vídeo todo el mundo tiene que dejar su teléfono en la puerta, ""es una mierda, pero esa es lo que hay"".
Rebel Heart (su decimotercer álbum de estudio) esta coproducido por la propia artista, el dj Diplo y el cantante Kanye West y ha sido grabado en Nueva York, Los Ángeles y Londres. Los títulos de las canciones, en la línea provocadora que Madonna ya se ve incapaz de abandonar son: ""Living for love"", ""Devil pray"", ""Ghosttown"", ""Unapologetic Bitch"", ""Illuminati"" y ""Bitch I'm Madonna"", grabada junto a la rapera Nicki Minaj.
La portada del disco es una imagen suya en blanco y negro con un cable atando su cara, puesta en escena que ya ha dado lugar a todo tipo de bromas en las redes sociales. Las palabras Rebel Heart aparecen tatuadas en su cuello. Por cierto, el 9 de febrero lanzará al mercado otro paquete de canciones, coincidiendo con los Premios Grammy.
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",Cultura
59,https://www.libertaddigital.com/foros/nacional/2012/08/18/1345288939.html,negro de mierda,libertad_digital,None,None,None,None
60,https://www.libertaddigital.com/organismos/pnv-partido-nacionalista-vasco/198.html,negro de mierda,libertad_digital,"PNV (Partido Nacionalista Vasco) Noticias, reportajes, vídeos y fotografías",None,None,None
61,https://www.libertaddigital.com/sociedad/2012-04-16/hackers-antitaurinos-atacan-la-web-de-francisco-rivera-1276455883/2.html,negro de mierda,libertad_digital,"""¡Torero de mierda, tu página es mía!""",2012-04-16,"La web de Francisco Rivera Ordóñez, Paquirri, fue víctima de un ataque de hackers antitaurinos, según informa el portal Aplausos.es.
El domingo, al abrir la web del torero, aparecía una ventana emergente con el mensaje ""¡Torero de mierda, tu página es mía!"". Después, los hackers dejaron el siguiente mensaje: ""La #OpSeres continua, nunca vamos a dar marcha atrás mientras estos malditos toreros sigan asesinando a sangre fría a los animales. TU aficionado a la masacre eres cómplice de los asesinatos que ocurren en las ""fiestas bravas"" con solo ir y gritar OLE como un estúpido, mientras un cobarde vestido de payaso mata a un toro a puñaladas por dinero. Abre los ojos que esa mierda no es cultura es ¡¡¡TORTURA!!!"".
El propio Paquirri lo contó en su cuenta personal de Twitter: ""Por ahora no estará disponible mi web ya que ha sido atacada por unos hakers antitaurinos, unos delincuentes vamos. Siento las molestias"".
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",Libertad Digital/AGENCIAS
62,https://www.libertaddigital.com/opinion/juan-carlos-girauta/frente-del-odio-de-montilla-a-montoya-36444/,negro de mierda,libertad_digital,Frente del odio: de Montilla a Montoya,2007-03-15,"De Montilla a Montoya, un frente popular anacrónico y ciego –pero cargado de idénticas inquinas– se interpone entre España y su futuro. No es posible abordar los desafíos, aprender las pericias, exprimir las bondades de esta prosperidad única y rara que nos ha bendecido; no es posible seguir al horizonte si con puntualidad calamitosa una parte de España –la peor, la más zafia, ferozmente enconada y resentida– se pone a destrizar el escenario, se lanza a devorar el calendario.
De Montoya a Montilla, cordones sanitarios y amenazas, blasfemia pornográfica y gratuita, propaganda de acoso y cacerola. He ahí la cacería del distinto. Si mañana, que es sábado, despertamos pareciéndonos a ellos, la gentuza que envía Presidència encontrará una respuesta a su medida. ¿Por qué tardarán tanto en aprender? ¿Por qué incurrirán tanto en olvidar?
Montilla es José Stalin en charnego, una quimera extraña, una sirena. Medio cuerpo lo tiene de frío y crudelísimo apparatchik, el otro medio es un ser desorientado que va pidiendo perdón al periodista por no haberse criado en catalán. Los complejos encauzan su bilis arbitraria para que desemboque en el PP, sin perder una gota con los nacionalistas.
Montoya es un sujeto que se proclama artista; ha vestido a su novia o a su hermana (del oficio, muy limpias) de Virgen blanco y negro, les ha tomado fotos y le ha pedido a Ibarra unos dineros. Montoya representa la inmundicia. La mierda que él coloca sobrevolando un cáliz es una foto fiel de su cerebro. Es el partido que lo prologa y premia el que tiene que dar explicaciones. ¡Más dimitir y menos meaculpas con la boca pequeña, bellotari!
De Montilla a Montoya, de Montoya a Montilla, la mecha prende el odio, la maldición cainita y laberíntica de la que no salimos ni a estas alturas del pensamiento débil. Qué desazón, que odiosos, qué pesados.
Necesitamos tu colaboración para seguir informando
Si eres seguidor de Libertad Digital o esRadio hoy puedes resultarnos más útil que nunca. La emergencia del coronavirus ha ocasionado un lógico desplome sin precedentes de la publicidad, nuestro único sustento económico para poder informar.
Necesitamos a todos y cada uno de nuestros trabajadores y colaboradores que, cada día, están demostrando su valía en un entorno de trabajo complicado por las restricciones que impone el virus. Jornadas laborales interminables y medios tecnológicos no habituales hacen aún más difícil y costosa nuestra labor. Con la publicidad en crisis, el lector de Libertad Digital y el oyente de esRadio pueden ser un asidero de enorme importancia. No hay tiempo que perder.
Hazte socio del Club y disfruta de las ventajas asociadas* o gestiona tu apoyo aportando lo que quieras y cuando quieras como donante. Podrás dejar de hacerlo cuando lo consideres, con un simple aviso previo, sin más explicaciones.
Hoy más que nunca, con tu apoyo hay más Libertad.
QUIERO COLABORAR
* Por la emergencia del coronavirus, quedan anulados hasta nuevo aviso todos los eventos como mesas redondas, debates o programas en directo.",None
63,https://www.libertaddigital.com/deportes/henry-asimila-el-discurso-de-laporta-cataluna-no-es-espana-es-otra-cosa-1276351978/10.html,negro de mierda,libertad_digital,"Henry asimila el discurso de Laporta: ""Cataluña no es España. Es otra cosa""",None,None,None
64,https://www.libertaddigital.com/bitacora/index.php?q=594&p=9,negro de mierda,libertad_digital,None,None,None,None
65,https://www.libertaddigital.com/sociedad/corbacho-amenaza-a-los-parados-que-no-acepten-una-oferta-de-trabajo-1276398678/1.html,negro de mierda,libertad_digital,Libertad Digital: Noticias y opinión en la Red,None,None,LIBERTAD DIGITAL
