,link,newspaper,title,date,text,author,keyword
10,https://okdiario.com/deportes/ronaldo-negros-gays-gordo-4116378,okdiario,"Ronaldo: “Defendemos a los negros, a los gays, pero nadie me defendió cuando me llamaban gordo»",14/05/2019 13:50,"Ronaldo Nazario, dueño y presidente del Real Valladolid, ha hablado de su papel como empresario en una entrevista para Financial Times. En dicha entrevista, el brasileño también hizo alusión a dos problemas a los que se enfrentó durante su carrera como futbolista: el peso y el sexo.
Ronaldo y sus problemas con el peso y con el sexo
«Hay movilizaciones para muchas cosas. Si eres negro, si eres gay… No recuerdo que nadie me defendiera cuando me llamaban gordo. No me importa», ha dicho Ronaldo Nazario al ser cuestionado por el primero de ellos.
Respecto al sexo, el presidente del Valladolid ha señalado: «Me hice la vasectomía, pero congelé suficiente esperma para formar un equipo de fútbol si mi pareja quiere«.
Ronaldo Nazario y las finales de la Copa del Mundo
También sobre su época como futbolista, Ronaldo ha contado cómo vivió las horas previas a la final del Mundial de Corea y Japón en 2002, y cómo venció al miedo de y la ansiedad a que otro ataque de epilepsia como el que había sufrido cuatro años antes pudiese repetirse. «En la final en Yokohama, el partido fue a las ocho de la noche, igual que en París. Después de la cena todos se fueron a dormir y yo solo pensaba: «No quiero dormir, joder». Busqué gente con quien hablar y encontré a Dida, el portero suplente de Brasil. Le dije: «No, tú, por favor quédate conmigo»… No dormí nada ese día por el miedo a que me volviese a suceder… Dida se quedó conmigo todo el tiempo«, ha confesado el brasileño.
Fueron muchas las cosas que se contaron sobre el ataque que sufrió Ronaldo durante la final de la Copa del Mundo ante Francia en 1998: «A la gente le gusta las conspiraciones. Demasiada mierda. No fue mi mejor partido aquel día, pero luché y corrí. Hay días en los que no te sientes bien y otros todo lo contrario». Es difícil de explicar. Mira a Messi con el Barcelona y con Argentina. Es un jugador completamente diferente. No es fácil jugar con tu selección en un gran torneo. Allí juegan los mejores del mundo y no es fácil ganar un Mundial. Especialmente cuando juegas contra Francia en París«, concluyó el dueño del Valladolid.",JOSE ALONSO,negro de mierda
11,https://okdiario.com/deportes/espanyol-calzon-no-sera-delegado-alaves-espera-resolucion-comision-antiviolencia-3982889,okdiario,Espanyol: Calzón no será el delegado ante el Alavés a la espera de la resolución de la Comisión Antiviolencia,12/04/2019 23:54,"Por primera vez en cuarenta años, José María Calzón no será el delegado del Espanyol en un partido de Liga. Calzón y el cuadro perico han acordado que sea así hasta que la Comisión Antiviolencia no se pronuncie sobre lo sucedido el pasado fin de semana en Girona, donde el delegado del conjunto blanquiazul llamó “negro de mierda” a un aficionado que le increpaba.
Mientras dure esta medida provisional, el delegado del Espanyol será el hijo de José María, Guillem Calzón, que esta temporada ya venía desempeñando estas funciones a domicilio. Del carácter cautelar de la medida se desprende que el club, por ahora, no acepta la dimisión de Calzón.
José María Calzón ponía su cargo a disposición del club a través de una carta
“Mediante este escrito quiero anunciar públicamente que he puesto mi cargo, como delegado del primer equipo, a disposición de nuestro Consejo de Administración y así lo he comunicado por escrito”, señalaba Calzón.
“Creo que, en estos momentos, es lo mejor para la entidad a la que he servido con toda mi ilusión y profesionalidad durante los últimos 40 años. No puedo ocultar mi decepción por los hechos que se produjeron antes del partido del pasado sábado en el estadio de Montilivi que me incomodan extraordinariamente y que contaminan mis cuatro décadas de trabajo en un club tan relevante e histórico como el Espanyol. Me entristece enormemente lo sucedido y nunca, nunca, nunca hubiera podido imaginar que me sucedería algo así y cayera en semejante error”, añadía.
“Vaya por delante que me equivoqué con mi acción, que lo siento y que asumo poner mi cargo a disposición del Consejo de Administración del Espanyol de Barcelona, pero también me gustaría poder explicar que esa misma mañana, al acabar el partido, fui a disculparme ante la persona ofendida, pero ni entonces ni en los repetidos intentos posteriores, ni a título individual ni mediante las gestiones que ha hecho el club, he tenido respuesta. Insisto en que me equivoqué y lo lamento profundamente. Es la primera vez en estos 40 años que he perdido la compostura y he contestado a los insultos que recibimos en cuanto bajamos del autocar del equipo, pero también es la primera vez, en todos estos años, que he notado un ‘recibimiento’ tan voluntariamente crispado, hostil y ofensivo de los aficionados locales” revelaba José María Calzón.
El delegado del Espanyol seguía sincerándose en su carta: “He de reconocer que durante los últimos meses he vivido una situación personal y familiar muy dura que me ha afectado muy profundamente. A pesar de todo, he seguido trabajando a diario pero he ido delegando mis funciones en otras personas del club, de manera que desde principio de temporada ya no he actuado como delegado del primer equipo en los desplazamientos. En ese sentido, puntualizo que acudí a Montilivi como empleado del club y ocupé la localidad que se me asignó en el palco presidencial”.
“Me gustaría dejar muy claro, igualmente, que jamás he tenido comportamientos racistas. Nada más lejos de la realidad. He tratado con respeto y educación en estos 40 años a futbolistas, entrenadores, árbitros y gente de todas las nacionalidades, orígenes o religiones. Me considero un afortunado por haber convivido con futbolistas como N’Kono, Kameni, Eto’o, Caicedo, Diop, Bikey, Wakaso, Feddal, Hadji y muchos otros que me han confesado su cariño y a los que sigo admirando y conservando una amistad que ni la distancia ni los años han podido romper”, puntualizaba.
“Creo que no he de añadir nada más y que, para mi fortuna, sólo los que realmente me conocen pueden enjuiciarme y valorar toda mi trayectoria personal y profesional. Nunca quise ser el centro de atención de nada y mucho menos por un episodio tan desafortunado”, concluía Calzón.",JOSE ALONSO,negro de mierda
12,https://okdiario.com/deportes/jose-maria-calzon-pide-perdon-carta-pone-cargo-disposicion-del-club-comentario-racista-girona-3968732,okdiario,El delegado del Espanyol pide perdón y pone su cargo a disposición del club tras su comentario racista en Girona,10/04/2019 13:52,"Antes del partido que enfrentó al Espanyol contra el Girona en Montilivi, Calzón dijo a un aficionado: «Tú, calla, puto negro de mierda«. José María Calzón, de 73 años, es el decano de los delegados del fútbol español, y ostenta el cargo en el primer equipo del conjunto blanquiazul desde 1975. También fue delegado de campo de la selección española durante el Mundial de 1982.
Tras el revuelo causado, y después de que Agustín Rodríguez, director de Comunicación y Relaciones Institucionales del cuadro perico, pidiera perdón en nombre del Espanyol, José María Calzón ha querido hacer lo propio a través de una carta que ha difundido el club mediante un comunicado.
La carta de José María Calzón publicada por el Espanyol
Estimados socios y socias del Espanyol de Barcelona:
Mediante este escrito quiero anunciar públicamente que he puesto mi cargo, como delegado del primer equipo, a disposición de nuestro Consejo de Administración y así lo he comunicado por escrito.
Creo que, en estos momentos, es lo mejor para la entidad a la que he servido con toda mi ilusión y profesionalidad durante los últimos 40 años. No puedo ocultar mi decepción por los hechos que se produjeron antes del partido del pasado sábado en el estadio de Montilivi que me incomodan extraordinariamente y que contaminan mis cuatro décadas de trabajo en un club tan relevante e histórico como el Espanyol. Me entristece enormemente lo sucedido y nunca, nunca, nunca hubiera podido imaginar que me sucedería algo así y cayera en semejante error.
Vaya por delante que me equivoqué con mi acción, que lo siento y que asumo poner mi cargo a disposición del Consejo de Administración del Espanyol de Barcelona, pero también me gustaría poder explicar que esa misma mañana, al acabar el partido, fui a disculparme ante la persona ofendida, pero ni entonces ni en los repetidos intentos posteriores, ni a título individual ni mediante las gestiones que ha hecho el club, he tenido respuesta. Insisto en que me equivoqué y lo lamento profundamente. Es la primera vez en estos 40 años que he perdido la compostura y he contestado a los insultos que recibimos en cuanto bajamos del autocar del equipo, pero también es la primera vez, en todos estos años, que he notado un ‘recibimiento’ tan voluntariamente crispado, hostil y ofensivo de los aficionados locales.
He de reconocer que durante los últimos meses he vivido una situación personal y familiar muy dura que me ha afectado muy profundamente. A pesar de todo, he seguido trabajando a diario pero he ido delegando mis funciones en otras personas del club, de manera que desde principio de temporada ya no he actuado como delegado del primer equipo en los desplazamientos. En ese sentido, puntualizo que acudí a Montilivi como empleado del club y ocupé la localidad que se me asignó en el palco presidencial.
Me gustaría dejar muy claro, igualmente, que jamás he tenido comportamientos racistas. Nada más lejos de la realidad. He tratado con respeto y educación en estos 40 años a futbolistas, entrenadores, árbitros y gente de todas las nacionalidades, orígenes o religiones. Me considero un afortunado por haber convivido con futbolistas como N’Kono, Kameni, Eto’o, Caicedo, Diop, Bikey, Wakaso, Feddal, Hadji y muchos otros que me han confesado su cariño y a los que sigo admirando y conservando una amistad que ni la distancia ni los años han podido romper.
Creo que no he de añadir nada más y que, para mi fortuna, sólo los que realmente me conocen pueden enjuiciarme y valorar toda mi trayectoria personal y profesional. Nunca quise ser el centro de atención de nada y mucho menos por un episodio tan desafortunado.
Un abrazo y Visca l’Espanyol!!!
José María Calzón",JOSE ALONSO,negro de mierda
13,https://okdiario.com/deportes/espanyol-pide-perdon-comentario-racista-delegado-3953293,okdiario,El Espanyol pide perdón por un comentario racista de su delegado,07/04/2019 01:40,"Agustín Rodríguez, director de Comunicación y relaciones Institucionales del cuadro perico, ha pedido disculpas en nombre del Espanyol por un desafortunado comentario con tintes racistas de su delegado, José María Calzón.
José María Calzón fue delegado de la selección española
Antes del partido que enfrentó al conjunto blanquiazul contra el Girona en Montilivi, Calzón dijo a un aficionado: «Tú, calla, puto negro de mierda«. José María Calzón, de 73 años, es el decano de los delegados del fútbol español, y ostenta el cargo en el primer equipo del Espanyol desde 1975. También fue delegado de campo de la selección española durante el Mundial de 1982.
Agustín Rodríguez ha pedido perdón a través de Twitter
«En nombre del club pedimos disculpas por el incidente que es obviamente injustificable«, ha escrito Agustín Rodríguez, director de Comunicación y Relaciones Institucionales del cuadro perico, a través de su cuenta personal de Twitter.
Rodríguez ha recordado «la tensión del momento» después de ser recibidos con gritos de «a Segunda, a Segunda» por parte de los aficionados del Girona. Por suerte para su equipo, el Espanyol se ha llevado los tres puntos de Montilivi al imponerse por 1-2, dando un paso muy importante para la permanencia.
Marc Marbà Prats
@marcmarba
 · 6 abr. 2019
Els jugadors de l’Espanyol baixen de l’autocar a Montilivi. Els han rebut un grup del Jovent Gironí que cridava “A segunda”. El delegat de l’Espanyol Jose Maria Calzón s’ha dirigit a un d’ells: “Tu calla puto negro de mierda!!” #derbicatala
Agustín Rodríguez
@ArmasAgustin
En nom del club demanem disculpes per l’incident que obviament es injustificable i només es producte de la tensió del moment. Moltes gràcies.
39
16:02 - 6 abr. 2019
Información y privacidad de Twitter Ads
156 personas están hablando de esto
Agustín Rodríguez pidió en Twitter a Vox que no vinculara el nombre del club con sus ideas
“Más de 500 firmas recogidas en el campo del Español, gracias equipo”, escribía en dicha red social Antonio Amador, vicepresidente de VOX Barcelona, tras un acto político en los aledaños del RCDE Stadium.
Agustín Rodríguez escribía entonces: “En primer lugar es Espanyol de Barcelona y en segundo lugar no vincule la imagen del club con sus ideas políticas. Nos dedicamos al fútbol y a promover los valores del deporte y así queremos que siga siendo. Muchas gracias”.",JOSE ALONSO,negro de mierda
14,https://okdiario.com/cultura/favorita-globos-oro-obra-culmen-shyamalan-glass-compiten-cartelera-3594078,okdiario,‘La favorita’ de los Globos de Oro y la obra culmen de Shyamalan ‘Glass’ compiten en la cartelera,18/01/2019 10:45,"‘Glass’: el cierre a la trilogía de Shyamalan
M. Night Shyamalan , recordado director de ‘El sexto sentido’ (1999), escribe y dirige este thriller que retoma los personajes de ‘El protegido’ (2000) y ‘Múltiple’ (2016) y a sus actores protagonistas, James McAvoy, Bruce Willis y Samuel L. Jackson, para crear una nueva historia de terror, que cierra una trilogía.
En ‘Glass (Cristal)’, el guardia de seguridad David Dunn (Willis) usa sus habilidades sobrenaturales para rastrear a Kevin Wendell Crumb (McAvoy), un hombre perturbado que tiene veinticuatro personalidades.
‘La favorita’: maquinaciones reales en la Inglaterra del S.XVII
‘La favorita’, la nueva cinta del creador de inquietantes historias como ‘Langosta’ o ‘Canino’, Yorgos Lanthimos, sigue las maquinaciones políticas durante el reinado de Ana de Gran Bretaña, la primera soberana de las islas y última reina británica de la casa de los Estuardo y sus relaciones con sus «favoritas».
Ambientada en los últimos años del reinado de Ana, entre finales del siglo XVII y los primeros años del siglo XVIII, Lanthimos narra con humor negro e ironía los devaneos de la reina (Olivia Colman) con sus preferidas (Rachel Weisz y Emma Stone).
‘Gente que viene y bah’: relativizar el momento
«Aprender a relativizar y vivir el momento» son, según la actriz Clara Lago, las recetas para la felicidad que ofrece la comedia romántica ‘Gente que viene y bah’, adaptación cinematográfica de la novela de Laura Morton que llega este viernes a los cines, dirigida por la debutante Patricia Font, con la gran Carmen Maura entre su reparto.
Con Carmen Maura en el reparto, ‘Gente que viene y bah’ cuenta la historia de Bea (Lago), una arquitecta joven y exitosa que es abandonada por su novio y pierde el trabajo a la vez, una situación que le aboca a volver a su pueblo natal, donde se reencuentra con su peculiar familia, e intenta empezar de nuevo.
‘La francesita’: resistencia a la dictadura de Pinochet
La película chilena ‘Cabros de mierda’, dirigida por Gonzalo Justiniano, llega a los cines españoles con el nombre de ‘La Francesita’, una cinta basada en hechos reales ocurridos durante la dictadura de Pinochet.
En 1983, Gladys, una joven con carácter a la que llaman ‘La Francesita’ que vive con su madre y su hija en un barrio marginal de Santiago ayuda a un joven misionero norteamericano que está registrando con su cámara el clima de represión y las protestas contra la dictadura; unas imágenes han servido para reconstruir los hechos y ayudado en casos judiciales contra el dictador.
La nueva aventura de Los Lunnis que mezcla muñecos y humanos
Los Lunnis vuelven a la gran pantalla en ‘La gran aventura de los Lunnis y el libro mágico’, una cinta de animación que mezcla imágenes reales con los muñecos de trapo y animación, y lo hacen para salvar al mundo de fantasía del malvado Crudo
Dirigida por Juan Pablo Buscarini, la cinta cuenta con Carla Chiorazzo al frente de un reparto que tiene a Lucrecia y a Bruno Oro, además de la colaboración especial de Gisela y Aitana, que ponen voz a los dos temas principales de la película.
‘Caso Murer: el carnicero de Vilnius»: juicio contra el nazi
Escrita y dirigida por Christian Frosch, ‘Caso Murer: El carnicero de Vilnius’ narra los 10 días de juicio a los que se enfrentó en 1963 Franz Murer, el oficial austríaco de las SS responsable de las atrocidades cometidas contra los judíos en el Gueto de Vilna entre 1941 y 1943, acusado por los supervivientes de esta masacre.
‘Dios no está muerto: una luz en la oscuridad’: tercera parte
El pastor Dave (David A.R.White) siempre ha confiado a ciegas en su fe, sin importar qué consecuencias pudiera traer su comportamiento. Sin embargo, cuando su iglesia se incendia, provocando la muerte de su mejor amigo, el religioso comienza a tener dudas de los planes que Dios pueda tener para él.
Tercera entrega de esta saga que, en esta ocasión, dirige el debutante Michael Mason y protagonizan John Corbett, Ted McGinley y la veterana Tatum O’Neal.
Terror sin palabras en ‘Lucero’
El cineasta «outsider» Norberto Ramos del Val (‘Amor Tóxico’, ‘Summertime’ y ‘Call TV’, entre otras) estrena su nueva película, titulada ‘Lucero’, una producción independiente que se adentra en el terror psicológico, con la particularidad de que no tiene diálogos.
Protagonizada por Claudia Molina, ‘Lucero’ cuenta la experiencia de Eva, una chica que se queda esperando a una cita que no llega y, en su lugar, un invitado terrorífico se cuela en su hogar.
Coque Malla muestra a las ‘Mujeres’ de su vida
Coque Malla, el ex líder del grupo Los Ronaldos, poeta ocasional, músico y actor, estrena su documental ‘Mujeres’, un recorrido emocional por las canciones del disco del mismo título que recoge el testimonio audiovisual de lo que fue la gestación de aquel álbum, bajo la dirección de Gonzalo Visedo y Rodrigo López Casas.
En la cinta, junto a Coque Malla aparecen muchas de las «mujeres» de su vida: Leonor Watling, Anni B. Sweet, Ángela Molina, Vilma, María Rodés, Alondra Bentley, Jeanette, Rebeca Jiménez, Laura Gómez Palma y la actriz (y también madre del artista) Amparo Valle, fallecida en 2016.
‘Uno más en la familia’: la increíble energía de la perrita bella
Dirigida por Charles Martin Smith a partir de la novela del escritor W. Bruce Cameron, que también escribe el guion, ‘Uno más en la familia’ cuenta la historia de Bella, una perrita casera que adora a su dueño, Lucas (Jonah Hauer-King), y cuando un día se pierde es capaz de emprender un increíble viaje de 600 kilómetros para volver a su casa.  Y, en el camino, Bella se las arreglará para no pasar desapercibida en la vida de los nuevos amigos que va encontrando en su camino.",OKDIARIO,negro de mierda
15,https://okdiario.com/internacional/hombre-hiere-cuchillo-tres-personas-manchester-sin-que-descarte-movil-terrorista-3529787,okdiario,Un hombre hiere con un cuchillo a tres personas en Manchester sin que se descarte el móvil terrorista,01/01/2019 09:17,"Los heridos son un hombre y una mujer que han sido trasladados a centro hospitalario con heridas de arma blanca, así como un agente de policía que fue apuñalado por el atacante en el hombro y que no reviste gravedad.
El ataque se produjo a las 21:00 horas (hora local) y según testigos presenciales, tuvo lugar en uno de los andenes del suburbano. El individuo, «completamente alterado«, esgrimía un «cuchillo de cocina con el mango negro y una hoja de 12 pulgadas», según el productor de BBC Radio Sam Clack, que se encontraba en el lugar de los hechos.
El mismo testigo ha explicado que los agentes de policía rodearon al individuo y lo rociaron con spray de pimienta «antes de que seis o siete oficiales se lanzaran sobre él», que al ser detenido gritó: «Mientras sigáis bombardeando otros países, esta clase de mierda seguirá ocurriendo«.
Según informó la Policía, no está claro que el ataque tenga un móvil terrorista y no hay informes de Inteligencia que hagan temer una mayor amenaza tras este suceso, que ha sido declarado «incidente crítico». El Frente de Policía del Noroeste está liderando la investigación, de acuerdo al periódico Manchester Evening News.
La estación ha sido cerrada tras el ataque, que se ha registrado a las 21:00 horas (hora local) y fue acordonada por la policía.",OKDIARIO,negro de mierda
16,https://okdiario.com/espana/eduardo-inda-pablo-querido-mierda-machista-explotador-odiador-3424858,okdiario,"Inda: «A ver Pablo, querido mierda, aquí el único machista, explotador y odiador eres tú»",04/12/2018 06:55,"Pablo Iglesias anda con un cabreo monumental tras el batacazo de Podemos, con la marca blanca propuesta por Teresa Rodríguez, en las elecciones andaluzas. Hasta Monedero ha salido pidiendo que rueden cabezas por el fracaso podemita en Andalucía.
Y cómo siempre que Podemos hace algo mal, que es lo habitual, Iglesias tiene que buscar un chivo expiatorio. Este lunes ha arremetido contra Eduardo Inda, director de OKDIARIO, al que ha culpado de todos los males de su partido y del auge de VOX.
«Pablo Iglesias me sigue teniendo bien presente en sus oraciones», asegura Inda. «Al punto, que me ha culpado de la debacle de Podemos en tierras andaluzas. Dice que toda la culpa es de la ‘basura de Eduardo Inda'», recalca. Pero el líder de Podemos ha ido más allá. Ha imputado al director varios delitos: «iglesias ha dicho que yo incito al odio, que mi discurso es machista, ha dicho que voy contra los derechos de los trabajadores…», asegura Eduardo Inda.
«Querido mierda, he de decirte que si hay alguien machista eres tú. Tú fuiste el que dijo que azotaría hasta que sangre a Mariló Montero«, recuerda Inda, que también rememora el episodio, en sede parlamentaria, en el que Iglesias dijo que Andrea Levy «se calentaba» con el diputado podemita Miguel Vila. «Por tanto, lecciones de machismo, ni una. Tú eres un cavernícola», sentencia Inda.
Iglesias también ha asegurado que Inda va contra los derechos de los trabajadores. «Mira quién fue a hablar. El que tiene a Echenique, que pagaba en negro a su asistente y no le dio de alta en la Seguridad Social», recuerda Inda. «El que paga menos del SMI a sus trabajadores en Podemos, y el que en La Tuerka también pagaba a lo ‘Echenique’, en b», asegura el director de OKDIARIO.
«Lo que en el fondo quieres, querido Pablo, es ponerme en la diana, que me partan la cara por la calle», asevera Inda que tiene claro quién será el culpable si algún día es agredido por un fanático de Podemos. El director de OKDIARIO le da un consejo a Iglesias tras mostrarse tan nervioso y preocupado por el auge de VOX y la pérdida del poder de la izquierda en Andalucía: «Lo que te pediría es que, intelectualmente, te laves tu sucia boca… y también desde el punto de vista físico, porque no se pueden tener los dientes tan negros y tan horribles como los tienes tú, y siendo millonario te puede buscar los mejores dentistas».",OKDIARIO,negro de mierda
17,https://okdiario.com/internacional/mierda-brexit-cartel-que-cada-dia-ven-millones-londinenses-pagado-empresario-britanico-3210390,okdiario,«A la mierda con el Brexit»: el cartel que cada día ven millones de londinenses pagado por un empresario británico,09/10/2018 11:21,"Negro sobre amarillo, un cartel de 30 metros junto a una línea de tren que cada día toman miles de londinenses afirma: «A la mierda con el Brexit».
Su autor es Charlie Mullins, un empresario férreamente contrario a salir de la UE. Salvo si van durmiendo o mirando su teléfono, los usuarios del tren no pueden ignorar este impactante cartel junto a las vías que llevan a Waterloo, la estación más frecuentada del país por donde pasan un millón de viajeros al año.
Charlie Mullins, presidente y fundador de Pimlico Plumbers, ha pagado con el dinero de su empresa los carteles contrarios al Brexit. Foto: Twitter
«¿Por qué este cartel? Porque creo que hay que luchar por las empresas«, explica AFP Charlie Mullins, presidente y fundador de Pimlico Plumbers, una floreciente empresa de fontanería londinense. «No estamos dispuestos a que nuestros negocios se hundan o sufran» por culpa del Brexit, agrega.
El Brexit, una «catástrofe»
Para quienes conocen a Charlie Mullins, esta provocadora iniciativa no tiene nada de sorprendente. Este autodidacta de 64 años, fan de Rod Steward, peinado como una estrella del rock y con cuatro hijos, es conocido por no tener pelos en la lengua. 
Nacido en una familia «muy pobre», dejó la escuela a los 15 años para lanzarse en la fontanería y hoy tiene una empresa con 450 empleados y 40 millones de libras (52 millones de dólares, 45 millones de euros) de cifra de negocios.
Está orgulloso de su proeza, que muestra desplegando en las paredes de la recepción de Pimlico Plumbers los innumerables artículos de prensa dedicados a él, y ahora la pone al servicio de una batalla: impedir que Reino Unido salga de la Unión Europea el próximo 29 de marzo.
«Antes donaba dinero al Partido Conservador» de la primera ministra británica Theresa May, afirma. Pero «he cambiado por el Partido Liberaldemócrata (centrista y proeuropeo, ndlr), el único que hoy hace campaña para frenar el Brexit».
Salir de la UE es para él, una «catástrofe», un «accidente de tráfico que espera para ocurrir» y «lo peor para Reino Unido desde la Segunda Guerra mundial», afirma este sexagenario con el acento típico de las clases populares de Londres, cómodamente sentado en el sofá de cuero en su gran oficina.
We’ve become an isolated & weak country, weighed down by a buckling economy. #Brexit has left the UK with fewer friends & less power & without the valuable relations we’ve built with our European partners, the influence & credibility of the UK will also crumble. #BollocksToBrexit pic.twitter.com/29907wZjl3
— Charlie Mullins OBE (@PimlicoPlumbers) 9 de octubre de 2018
El Brexit «nos cuesta ya 500 millones de libras por semana», afirma, citando cifras del instituto de investigación Centre for European Reform.
«Vamos a perder un número alucinante de inmigrantes que necesitamos, que tengan alta o baja cualificación (…) eso afectará a todas las empresas», afirma Mullins, con traje gris y corbata azul, los colores del logo de Pimlico Plumbers.
«Libertad de expresión»
El empresario responsabiliza especialmente a Theresa May que, en su opinión, es incapaz de llevar las negociaciones con Bruselas. «Hace dos años que negocia y no hemos avanzado nada, si acaso hemos ido hacia atrás», fustiga en un momento en que las conservaciones entre Londres y la UE parecen en punto muerto.
Para Mullins, la salvación radica en la organización de un nuevo referéndum, una propuesta que cada vez suma más adeptos aunque hasta ahora haya sido firmemente rechazada por el gobierno.
«Estoy convencido de que si hubiese otra votación, la permanencia (en la UE) ganaría probablemente con 60% de votos», afirma, considerando que el resultado del primer referéndum en 2016 (52% a favor del Brexit) se vio adulterado por las «trampas» y las «informaciones falsas» de los partidarios de la separación.
Mullins se compromete a que su cartel, instalado sobre el tejado de su empresa, siga ahí hasta que se organice una nueva consulta, aunque las autoridades locales, que recibieron quejas al respecto, le pidan que rinda cuentas. «Es la libertad de expresión», afirma. «Si lo quieren quitar, tendrán que meterme en la cárcel».",OKDIARIO,negro de mierda
18,https://okdiario.com/espana/separatista-quita-bandera-espanola-pone-estelada-campeonato-golf-escocia-2999350,okdiario,Un separatista quita la bandera española y se pone la estelada en un campeonato de golf en Escocia,17/08/2018 02:11,"Se llama Oriol Rocabruna y le molesta especialmente que se sepa que es español. Este jugador de golf independentista participa este verano en una competición internacional en Escocia, el Eden Tournament organizado por el prestigioso club St Andrews Links.
A pesar de que su juego no es muy brillante, a tenor de la clasificación obtenida, Rocabruna se ha llevado una placa con la estelada para colocarla junto a su nombre, en lugar de la bandera española.
Otro jugador español han descubierto su triquiñuela y lo comentan en un divertido vídeo, que circula en las redes sociales: «La locura independentista llega hasta Escocia«, relata, «estamos jugando un campeonato de golf internacional y veo que este señor, un tal Oriol Rocabruna, va el tío, se trae su bandera ilegal y la pone aquí, es impresionante».
Pero no ha durado mucho tiempo: «Yo creo que lo suyo es quitarla, y tirarla a la basura, porque esto es una puta mierda«, añade el protagonista del vídeo. «Hala, a la venta del nabo», comenta cómicamente su compañero. Dicho y hecho, la banderita estelada desaparece de la tabla de competición y Oriol Rocabruna queda convertido en un jugador apátrida.
Como se puede comprobar en la tabla de resultados, el juego de Rocabruna no es especialmente brillante. En la clasificación oficial difundida en internet por el St Andrews Links, aparece en la posición número 190, en este caso identificado con la bandera de Holanda, donde trabaja desde enero de 2015 en la Oficina Europea de Patentes de La Haya.
Por encima de él se sitúan otros siete españoles que no tienen ningún complejo en ser identificados con la enseña rojigualda, encabezados por Manuel Huerta, que se ha encaramado la decimocuarta posición.
En la clasificación general, Oriol Rocabruna ha quedado relegado a la posición número 190 y aparece identificado con la bandera de Holanda, donde reside.
 ",OKDIARIO,negro de mierda
19,https://okdiario.com/opinion/ya-entiendo-que-quieren-ser-izquierdas-2991879,okdiario,Ya entiendo por qué quieren ser de izquierdas,15/08/2018 20:36,"El otro día, me sorprendió que, en las noticias de televisión, se informase del hundimiento del suelo en un concierto en Vigo y, cuando se hacía referencia a la investigación abierta y la polémica surgida por la responsabilidad municipal, de forma muy colateral, se afirmó que “un grupo municipal había pedido explicaciones sobre el estado del lugar una semana antes”. Esa referencia, tan oculta y colateral, y la falta de indicación del grupo político, me hicieron seguir la noticia en las diferentes cadenas televisivas sin obtener dato nuevo alguno.
Al día siguiente, se mantienen las noticias sobre el siniestro y puedo comprobar que el alcalde de Vigo es el Sr. Abel Caballero, a la sazón, exministro socialista, que afirma que la responsabilidad no es del Concello. Por fin, me entero de cuál era el grupo que había pedido información.
Sorprende que, cuando estamos ante un ayuntamiento, supuestamente, de izquierdas, no se actúa con igual contundencia, con igual rotundidad y fuerza, no ya por las formaciones políticas, sino por los medios de comunicación, que cuando el gobierno está en manos de una supuesta fuerza de derechas.
En plena polémica por un master NO HABILITANTE realizado por Casado, hace más de 10 años, aparece, de forma descarada, que la mujer de nuestro presidente es contratada, con un puesto ad hoc, por el Instituto de Empresa,  al que poco antes el Gobierno del Sr. Sánchez le había entregado importantes cantidades de dinero y, aunque la Sra. Gómez no tiene siquiera una licenciatura que la habilite,  había estado dando clases en la Universidad que, legalmente, requiere dicha titulación para poder dar clase en ella.  Es decir, la Sra. Gómez –la del Sr. Sánchez, pues la mía no podría- , sin ser licenciada, daba clases en una universidad pública que exige, al resto de “Gómez”, dicha titulación e incluso el doctorado para ello y pasa, una vez que su marido es Presidente, a formar parte del elenco de profesores de una Academia privada de Enseñanza, curiosamente una de las más reconocidas.
Sorprende, nuevamente, que a un representante de la derecha se le exija demostrar que aprobó la EGB y a una de izquierda se le permitan todo tipo de chanchullos y “mamandurrias” sin que a nadie se le pongan los pelos como escarpias.
Al Sr. Ignacio González se le estuvo investigando durante años la compra de un ático, hasta que le sacaron una tonelada de basura; pero, nadie ha pedido la investigación del casoplón que han adquirido la parejita de Podemos, que aparenta un trato de favor de la banca prestamista y, muy posiblemente, la existencia de dinero negro.
Sorprende, una vez más, que a los que se arrogan el título de izquierda se les permite cualquier tipo de mierda y una mota de polvo en quien se titula de derecha sirve para criminalizar a sus bisabuelos y aplicarles el adjetivo de fascistas.
El problema de la política es que como se dedican a ella muy pocos con un curriculum de verdad, con una profesionalidad demostrada y una actividad previa que sostenga su valía, para cobrar como si realmente valiesen para algo, se inventan una profesionalidad y, así, se sirven de la actividad política para “ser”, en lugar de “ser” algo para dedicarse a la política y, si la prensa fuese libre, aplicaría el mismo rasero a unos y otros y no ser una rastrera sometida.
¿Cuándo requeriremos a nuestros políticos la profesionalidad y responsabilidad que exigimos al gerente de una empresa antes de pagarles mejor a que a estos?",ENRIQUE DE SANTIAGO,negro de mierda
20,https://happyfm.okdiario.com/musica/rossy-de-palma-tercera-y-muy-molesta-expulsada-de-bailando-con-las-estrellas-57392/,okdiario,None,None,None,None,negro de mierda
